Anho,Ciclo,Idalumno,Cod.Car.Sec,Avandono,CantidadMaterias
2021,2,3964,CIV-PLS13 ,0,6
2022,2,3968,ELE-PLS13 ,0,5
2021,2,3969,ELE-PLS13 ,1,7
2019,2,3972,CIV-PLS13 ,0,5
2022,2,3973,ELE-PLS13 ,1,4
2020,1,3976,CIV-PLS13 ,0,4
2021,2,3977,CIV-PLS13 ,1,5
2022,1,3977,CIV-PLS13 ,0,4
2022,2,3979,CIV-PLS13 ,0,7
2022,2,3981,CIV-PLS13 ,0,4
2017,2,3982,IND-PLS13 ,0,6
2018,2,3982,IND-PLS13 ,0,4
2019,1,3982,IND-PLS13 ,0,7
2018,2,3988,ELE-PLS13 ,0,5
2021,2,3990,MCT-PLS13 ,1,6
2022,1,3990,MCT-PLS13 ,0,4
2022,1,3992,CIV-PLS13 ,0,3
2022,2,3992,CIV-PLS13 ,1,6
2022,2,3993,CIV-PLS13 ,0,4
2020,1,3995,ELE-PLS13 ,1,5
2021,1,3995,ELE-PLS13 ,1,4
2021,2,3995,ELE-PLS13 ,0,5
2022,2,3995,ELE-PLS13 ,0,3
2020,1,3996,CIV-PLS13 ,0,5
2019,2,3999,CIV-PLS13 ,0,5
2020,1,3999,CIV-PLS13 ,0,3
2021,1,4000,ELE-PLS13 ,0,4
2021,2,4000,ELE-PLS13 ,0,5
2017,2,4001,MCT-PLS13 ,0,5
2017,2,4002,ELE-PLS13 ,0,5
2016,2,4004,CIV-PLS13 ,0,7
2017,2,4004,CIV-PLS13 ,1,7
2018,2,4004,CIV-PLS13 ,0,5
2021,1,4005,CIV-PLS13 ,0,5
2019,2,4006,ELE-PLS13 ,1,5
2020,1,4006,ELE-PLS13 ,0,5
2020,1,4007,CIV-PLS13 ,1,4
2021,1,4007,CIV-PLS13 ,0,5
2021,2,4007,CIV-PLS13 ,0,6
2022,1,4007,IND-PLS13 ,0,4
2021,2,4009,CIV-PLS13 ,1,8
2018,2,4010,IND-PLS13 ,1,4
2019,2,4010,IND-PLS13 ,0,6
2020,1,4010,IND-PLS13 ,0,4
2020,1,4013,CIV-PLS13 ,0,4
2019,2,4014,ELE-PLS13 ,0,5
2022,2,4015,CIV-PLS13 ,1,6
2022,1,4018,CIV-PLS13 ,0,6
2019,2,4019,CIV-PLS13 ,1,6
2020,1,4019,CIV-PLS13 ,0,4
2021,1,4019,CIV-PLS13 ,0,4
2020,1,4020,IND-PLS13 ,0,5
2021,1,4020,IND-PLS13 ,0,5
2021,2,4020,IND-PLS13 ,1,4
2022,1,4020,IND-PLS13 ,1,3
2022,2,4020,IND-PLS13 ,0,3
2016,2,4021,IND-PLS13 ,1,4
2022,2,4024,ELE-PLS13 ,0,5
2018,2,4028,MEC-PLS13 ,1,6
2019,2,4028,MEC-PLS13 ,1,5
2020,1,4028,MEC-PLS13 ,0,7
2021,1,4028,MEC-PLS13 ,0,6
2021,2,4028,MEC-PLS13 ,0,8
2022,1,4030,MCT-PLS13 ,0,4
2022,2,4030,MCT-PLS13 ,0,4
2021,2,4033,CIV-PLS13 ,1,6
2022,1,4033,CGF-PLS13 ,0,5
2016,2,4035,ELE-PLS13 ,0,5
2021,1,4037,MCT-PLS13 ,0,4
2022,2,4038,CIV-PLS13 ,1,4
2022,2,4040,MCT-PLS13 ,1,4
2017,2,4042,CIV-PLS13 ,0,3
2018,1,4042,CIV-PLS13 ,0,5
2022,2,4043,ELE-PLS13 ,0,4
2017,2,4044,CIV-PLS13 ,0,5
2017,2,4045,CIV-PLS13 ,1,4
2018,1,4045,CIV-PLS13 ,0,4
2018,2,4045,CIV-PLS13 ,0,6
2019,2,4045,CIV-PLS13 ,0,6
2020,1,4045,CIV-PLS13 ,0,6
2021,1,4045,CIV-PLS13 ,1,4
2022,1,4046,ELE-PLS13 ,0,5
2022,2,4048,CIV-PLS13 ,0,7
2018,2,4051,CIV-PLS13 ,0,6
2019,1,4051,CIV-PLS13 ,0,6
2022,1,4052,CIV-PLS13 ,0,7
2022,2,4052,CIV-PLS13 ,0,5
2017,2,4053,ECA-PLS13 ,0,5
2018,1,4053,ECA-PLS13 ,0,6
2017,2,4054,MCT-PLS13 ,0,5
2020,1,4057,ELE-PLS13 ,0,6
2021,1,4057,ELE-PLS13 ,0,6
2021,2,4057,ELE-PLS13 ,1,4
2022,1,4057,CIV-PLS13 ,0,5
2022,2,4057,ELE-PLS13 ,0,6
2016,2,4058,ECA-PLS13 ,0,5
2018,2,4060,ECA-PLS13 ,0,5
2019,2,4061,CIV-PLS13 ,0,5
2020,1,4061,CIV-PLS13 ,0,4
2021,2,4063,CIV-PLS13 ,0,7
2022,1,4063,CIV-PLS13 ,0,6
2022,2,4063,CIV-PLS13 ,0,7
2016,2,4064,MCT-PLS13 ,0,6
2022,2,4065,ELE-PLS13 ,0,4
2022,2,4067,ELE-PLS13 ,1,5
2020,1,4073,CIV-PLS13 ,0,4
2021,1,4073,CIV-PLS13 ,1,5
2021,2,4073,CIV-PLS13 ,1,4
2022,1,4073,CIV-PLS13 ,0,6
2022,2,4073,CIV-PLS13 ,0,8
2021,1,4076,CIV-PLS13 ,0,6
2021,2,4076,CIV-PLS13 ,0,7
2021,1,4077,CIV-PLS13 ,1,6
2021,2,4077,CIV-PLS13 ,1,5
2022,1,4077,CIV-PLS13 ,0,5
2022,2,4078,MCT-PLS13 ,0,2
2021,1,4079,MCT-PLS13 ,0,6
2019,2,4082,MCT-PLS13 ,0,6
2020,1,4082,MCT-PLS13 ,0,4
2021,1,4083,MCT-PLS13 ,0,5
2021,2,4084,CIV-PLS13 ,1,6
2022,1,4084,CIV-PLS13 ,0,7
2022,2,4084,CIV-PLS13 ,1,6
2022,2,4085,CIV-PLS13 ,0,7
2017,2,4089,MEC-PLS13 ,0,6
2018,2,4089,MEC-PLS13 ,0,7
2019,1,4089,MEC-PLS13 ,0,6
2021,1,4091,ELE-PLS13 ,1,4
2021,2,4091,CIV-PLS13 ,1,4
2022,2,4091,ELE-PLS13 ,1,3
2021,1,4092,MCT-PLS13 ,0,5
2021,2,4093,CIV-PLS13 ,0,6
2022,1,4093,CIV-PLS13 ,0,5
2022,2,4093,CIV-PLS13 ,0,5
2019,2,4095,CIV-PLS13 ,0,6
2018,2,4097,MCT-PLS13 ,0,5
2019,1,4097,MCT-PLS13 ,0,8
2017,2,4098,ELE-PLS13 ,0,3
2020,1,4101,ELE-PLS13 ,0,5
2021,1,4101,ELE-PLS13 ,0,6
2021,2,4101,ELE-PLS13 ,0,8
2022,1,4101,ELE-PLS13 ,1,8
2022,2,4101,ELE-PLS13 ,0,8
2017,2,4102,ELE-PLS13 ,0,5
2022,2,4104,CIV-PLS13 ,1,7
2018,2,4107,CIV-PLS13 ,1,6
2019,2,4107,CIV-PLS13 ,0,5
2020,1,4107,CIV-PLS13 ,0,4
2021,1,4107,CIV-PLS13 ,0,6
2021,2,4107,CIV-PLS13 ,0,8
2022,1,4107,CIV-PLS13 ,0,6
2022,1,4108,CIV-PLS13 ,0,4
2022,2,4108,CIV-PLS13 ,0,4
2022,2,4109,CIV-PLS13 ,1,9
2019,2,4110,ELE-PLS13 ,0,5
2018,2,4115,ELE-PLS13 ,0,6
2019,2,4115,ELE-PLS13 ,0,6
2020,1,4115,ELE-PLS13 ,0,5
2021,1,4115,ELE-PLS13 ,0,6
2021,2,4115,ELE-PLS13 ,0,5
2019,2,4116,ELE-PLS13 ,0,5
2021,2,4117,CIV-PLS13 ,1,5
2022,1,4117,CIV-PLS13 ,0,6
2018,2,4118,CIV-PLS13 ,1,3
2019,1,4118,CIV-PLS13 ,0,4
2018,2,4119,CIV-PLS13 ,0,3
2019,1,4119,CIV-PLS13 ,1,2
2019,2,4119,CIV-PLS13 ,0,3
2020,1,4119,CIV-PLS13 ,1,3
2021,1,4119,CIV-PLS13 ,1,4
2021,2,4119,CIV-PLS13 ,1,6
2022,1,4119,CIV-PLS13 ,0,5
2022,2,4119,CIV-PLS13 ,1,3
2022,2,4121,MEC-PLS13 ,1,4
2017,2,4122,CIV-PLS13 ,0,6
2017,2,4124,ELE-PLS13 ,0,5
2018,2,4125,IND-PLS13 ,0,3
2021,1,4125,IND-PLS13 ,0,5
2021,2,4125,IND-PLS13 ,1,6
2022,1,4125,IND-PLS13 ,0,5
2022,2,4125,IND-PLS13 ,0,5
2021,2,4126,CIV-PLS13 ,1,6
2021,1,4127,ELE-PLS13 ,0,5
2021,1,4128,IND-PLS13 ,0,7
2021,2,4128,IND-PLS13 ,0,7
2022,1,4128,IND-PLS13 ,0,3
2022,1,4131,CIV-PLS13 ,0,6
2022,2,4131,CIV-PLS13 ,0,5
2021,2,4133,CIV-PLS13 ,1,6
2017,2,4134,ELE-PLS13 ,0,5
2018,1,4134,ELE-PLS13 ,0,5
2018,2,4134,ELE-PLS13 ,0,4
2019,1,4134,ELE-PLS13 ,0,8
2019,2,4134,ELE-PLS13 ,0,5
2020,1,4134,ELE-PLS13 ,1,5
2021,1,4134,ELE-PLS13 ,1,5
2021,2,4134,ELE-PLS13 ,1,6
2022,1,4134,ELE-PLS13 ,0,7
2022,2,4134,ELE-PLS13 ,1,5
2021,2,4135,CIV-PLS13 ,1,7
2022,2,4135,CIV-PLS13 ,1,4
2018,2,4137,ELE-PLS13 ,1,6
2020,1,4137,ELE-PLS13 ,0,5
2021,1,4137,ELE-PLS13 ,1,6
2021,2,4137,ELE-PLS13 ,1,6
2022,1,4137,ELE-PLS13 ,0,8
2022,2,4137,ELE-PLS13 ,0,4
2021,1,4138,CIV-PLS13 ,0,5
2021,2,4139,CIV-PLS13 ,1,8
2022,2,4139,CIV-PLS13 ,0,4
2022,2,4140,MEC-PLS13 ,1,3
2017,2,4141,ELE-PLS13 ,0,4
2022,1,4142,CIV-PLS13 ,0,5
2019,2,4143,CGF-PLS13 ,0,5
2019,2,4144,CIV-PLS13 ,1,5
2020,1,4144,CIV-PLS13 ,0,4
2021,1,4144,CIV-PLS13 ,0,7
2021,2,4148,CIV-PLS13 ,1,7
2022,2,4148,CIV-PLS13 ,1,4
2018,2,4150,CIV-PLS13 ,0,4
2019,2,4151,CIV-PLS13 ,0,7
2022,1,4153,CIV-PLS13 ,0,5
2022,2,4153,CIV-PLS13 ,0,5
2021,2,4157,CIV-PLS13 ,1,6
2022,2,4157,CIV-PLS13 ,0,4
2021,1,4160,ELE-PLS13 ,1,6
2022,2,4163,CIV-PLS13 ,1,5
2021,2,4165,CIV-PLS13 ,0,6
2022,1,4168,CIV-PLS13 ,0,6
2022,2,4170,IND-PLS13 ,0,4
2017,2,4173,CIV-PLS13 ,1,5
2018,1,4173,CIV-PLS13 ,0,5
2017,2,4174,MCT-PLS13 ,0,5
2021,2,4176,ELE-PLS13 ,0,8
2022,1,4176,ELE-PLS13 ,0,6
2022,2,4177,IND-PLS13 ,1,7
2018,2,4178,ELE-PLS13 ,0,5
2022,2,4180,MCT-PLS13 ,0,3
2019,2,4181,CIV-PLS13 ,0,6
2020,1,4182,MCT-PLS13 ,1,5
2021,1,4182,MCT-PLS13 ,1,5
2021,2,4182,MCT-PLS13 ,1,7
2022,1,4182,ELE-PLS13 ,0,5
2022,2,4182,ELE-PLS13 ,0,5
2022,1,4184,MCT-PLS13 ,0,4
2018,2,4185,CIV-PLS13 ,0,6
2021,2,4188,CIV-PLS13 ,0,6
2021,2,4189,CGF-PLS13 ,1,6
2022,1,4189,CGF-PLS13 ,0,7
2017,2,4190,ELE-PLS13 ,1,5
2018,2,4190,ELE-PLS13 ,1,5
2019,2,4190,ELE-PLS13 ,1,5
2020,1,4190,ELE-PLS13 ,0,4
2022,2,4196,IND-PLS13 ,0,6
2022,2,4198,CIV-PLS13 ,1,3
2021,2,4199,IND-PLS13 ,1,6
2022,2,4199,IND-PLS13 ,0,5
2016,2,4200,ELE-PLS13 ,0,4
2017,2,4200,ELE-PLS13 ,0,4
2018,1,4200,ELE-PLS13 ,0,5
2018,2,4200,ELE-PLS13 ,1,5
2019,1,4200,ELE-PLS13 ,0,5
2016,2,4204,CIV-PLS13 ,0,6
2017,2,4205,CIV-PLS13 ,0,7
2022,2,4207,CIV-PLS13 ,0,4
2020,1,4211,CIV-PLS13 ,0,4
2020,1,4215,CIV-PLS13 ,0,4
2016,2,4218,MEC-PLS13 ,0,5
2017,2,4220,ELE-PLS13 ,1,4
2018,1,4220,ELE-PLS13 ,1,5
2018,2,4220,ELE-PLS13 ,1,8
2020,1,4220,ELE-PLS13 ,1,5
2021,1,4220,ELE-PLS13 ,1,7
2022,1,4220,ELE-PLS13 ,0,6
2022,2,4220,ELE-PLS13 ,0,5
2021,2,4221,CIV-PLS13 ,1,7
2022,1,4221,CIV-PLS13 ,0,4
2022,2,4221,CIV-PLS13 ,0,6
2017,2,4226,CIV-PLS13 ,0,5
2018,1,4226,CIV-PLS13 ,0,6
2018,2,4226,CIV-PLS13 ,0,4
2019,1,4226,CIV-PLS13 ,0,7
2019,2,4227,ELE-PLS13 ,0,5
2016,2,4230,IND-PLS13 ,0,4
2017,2,4230,IND-PLS13 ,0,5
2017,2,4231,ELE-PLS13 ,0,5
2018,2,4231,ELE-PLS13 ,0,5
2019,2,4234,CIV-PLS13 ,0,6
2020,1,4234,CIV-PLS13 ,0,4
2022,1,4237,CIV-PLS13 ,0,6
2021,2,4239,CIV-PLS13 ,1,4
2022,1,4239,CIV-PLS13 ,0,5
2022,2,4245,IND-PLS13 ,0,6
2020,1,4250,CIV-PLS13 ,0,4
2022,2,4251,CIV-PLS13 ,1,7
2021,1,4252,CIV-PLS13 ,0,4
2021,2,4252,CIV-PLS13 ,0,4
2022,1,4252,CIV-PLS13 ,0,4
2022,2,4255,CIV-PLS13 ,0,6
2021,1,4257,MCT-PLS13 ,1,8
2021,2,4257,MCT-PLS13 ,1,7
2022,1,4257,MCT-PLS13 ,0,5
2022,2,4257,MCT-PLS13 ,1,5
2020,1,4258,CIV-PLS13 ,0,4
2019,2,4260,CIV-PLS13 ,0,6
2019,2,4265,CIV-PLS13 ,0,6
2020,1,4265,CIV-PLS13 ,0,5
2022,1,4267,IND-PLS13 ,0,5
2022,2,4267,IND-PLS13 ,0,6
2019,2,4268,IND-PLS13 ,0,4
2021,1,4269,CIV-PLS13 ,0,7
2020,1,4270,CIV-PLS13 ,0,4
2021,1,4270,CIV-PLS13 ,0,5
2022,1,4275,ELE-PLS13 ,0,6
2022,2,4275,ELE-PLS13 ,1,6
2022,1,4277,ELE-PLS13 ,1,7
2022,2,4277,ELE-PLS13 ,1,3
2021,2,4278,CIV-PLS13 ,1,8
2022,1,4278,CIV-PLS13 ,0,8
2022,2,4278,CIV-PLS13 ,0,5
2017,2,4279,CIV-PLS13 ,0,5
2022,1,4282,IND-PLS13 ,0,6
2021,2,4284,ELE-PLS13 ,0,5
2022,1,4284,ELE-PLS13 ,0,5
2021,1,4288,CIV-PLS13 ,0,5
2021,2,4288,CIV-PLS13 ,0,6
2022,1,4288,CIV-PLS13 ,0,5
2022,1,4290,CIV-PLS13 ,0,8
2022,2,4290,CIV-PLS13 ,1,6
2021,1,4293,ELE-PLS13 ,0,6
2021,2,4293,ELE-PLS13 ,0,7
2017,2,4294,CIV-PLS13 ,1,5
2018,1,4294,CIV-PLS13 ,1,5
2018,2,4294,CIV-PLS13 ,1,2
2019,1,4294,CIV-PLS13 ,1,4
2019,2,4294,CIV-PLS13 ,1,5
2020,1,4294,CIV-PLS13 ,0,4
2021,1,4294,CIV-PLS13 ,1,5
2021,2,4294,CIV-PLS13 ,1,7
2022,1,4294,CIV-PLS13 ,0,8
2022,2,4294,CIV-PLS13 ,0,4
2020,1,4296,ELE-PLS13 ,0,5
2022,2,4297,ELE-PLS13 ,1,4
2022,2,4298,ELE-PLS13 ,0,5
2022,1,4299,MCT-PLS13 ,0,5
2022,1,4301,CIV-PLS13 ,0,6
2016,2,4302,CIV-PLS13 ,0,6
2017,2,4302,CIV-PLS13 ,0,6
2020,1,4306,CIV-PLS13 ,1,5
2021,1,4306,CIV-PLS13 ,0,5
2021,2,4306,CIV-PLS13 ,0,5
2022,2,4307,ELE-PLS13 ,1,4
2019,2,4308,CIV-PLS13 ,0,7
2020,1,4308,CIV-PLS13 ,0,5
2017,2,4311,CIV-PLS13 ,0,6
2021,1,4313,CIV-PLS13 ,0,5
2021,2,4313,CIV-PLS13 ,0,6
2022,1,4313,CIV-PLS13 ,0,4
2016,2,4314,MCT-PLS13 ,0,5
2022,1,4315,IND-PLS13 ,0,5
2022,1,4316,IND-PLS13 ,0,6
2022,2,4316,IND-PLS13 ,0,6
2018,2,4317,ELE-PLS13 ,0,5
2021,2,4319,MCT-PLS13 ,0,4
2022,1,4321,CIV-PLS13 ,0,6
2022,2,4321,CIV-PLS13 ,0,7
2021,2,4323,MCT-PLS13 ,1,3
2022,1,4323,MCT-PLS13 ,0,4
2022,2,4324,ELE-PLS13 ,0,7
2021,2,4328,CIV-PLS13 ,1,5
2022,2,4328,CIV-PLS13 ,0,4
2021,2,4331,CIV-PLS13 ,0,6
2022,1,4331,MCT-PLS13 ,0,6
2022,2,4331,MCT-PLS13 ,0,5
2022,1,4333,CIV-PLS13 ,0,5
2022,2,4333,CIV-PLS13 ,0,6
2022,1,4334,CIV-PLS13 ,0,6
2022,2,4334,CIV-PLS13 ,0,5
2017,2,4335,ELE-PLS13 ,1,3
2018,2,4335,ELE-PLS13 ,0,5
2019,1,4335,ELE-PLS13 ,0,7
2022,1,4336,CIV-PLS13 ,0,7
2021,1,4338,CIV-PLS13 ,0,6
2020,1,4339,CIV-PLS13 ,0,4
2021,1,4339,CIV-PLS13 ,1,4
2021,2,4339,CIV-PLS13 ,0,6
2022,1,4339,IND-PLS13 ,0,6
2022,2,4339,IND-PLS13 ,1,4
2022,2,4342,MEC-PLS13 ,0,7
2017,2,4347,CIV-PLS13 ,0,6
2021,1,4349,CIV-PLS13 ,0,6
2017,2,4350,CIV-PLS13 ,0,6
2017,2,4351,CIV-PLS13 ,0,6
2021,2,4353,CIV-PLS13 ,1,7
2022,1,4353,CIV-PLS13 ,1,7
2022,2,4353,CIV-PLS13 ,1,7
2022,2,4354,ELE-PLS13 ,1,6
2021,2,4355,ELE-PLS13 ,0,5
2022,2,4357,CIV-PLS13 ,1,5
2019,2,4358,ELE-PLS13 ,0,5
2020,1,4359,CGF-PLS13 ,1,6
2021,1,4359,CIV-PLS13 ,1,6
2021,2,4359,CIV-PLS13 ,1,6
2022,1,4359,CIV-PLS13 ,1,5
2022,2,4359,CIV-PLS13 ,1,5
2021,2,4361,CIV-PLS13 ,1,7
2022,2,4361,CGF-PLS13 ,1,6
2022,1,4362,CIV-PLS13 ,0,5
2022,2,4362,CIV-PLS13 ,0,6
2019,2,4363,CIV-PLS13 ,0,7
2020,1,4363,CIV-PLS13 ,0,5
2021,1,4363,CIV-PLS13 ,0,7
2022,1,4364,MCT-PLS13 ,0,7
2022,2,4364,MCT-PLS13 ,1,5
2020,1,4365,CIV-PLS13 ,0,6
2016,2,4369,CIV-PLS13 ,0,6
2017,2,4370,CIV-PLS13 ,0,5
2018,2,4370,CIV-PLS13 ,0,6
2016,2,4375,MEC-PLS13 ,0,4
2017,2,4375,MEC-PLS13 ,0,6
2021,2,4376,IND-PLS13 ,1,6
2022,1,4376,IND-PLS13 ,0,7
2022,2,4376,IND-PLS13 ,1,5
2021,2,4379,IND-PLS13 ,0,8
2022,1,4379,IND-PLS13 ,0,4
2022,2,4379,IND-PLS13 ,0,5
2020,1,4380,CIV-PLS13 ,0,5
2021,1,4380,CIV-PLS13 ,0,5
2021,1,4381,CIV-PLS13 ,0,6
2021,2,4381,CIV-PLS13 ,0,7
2022,1,4381,CIV-PLS13 ,0,5
2022,2,4381,CIV-PLS13 ,0,6
2021,2,4382,ELE-PLS13 ,1,6
2022,2,4382,ELE-PLS13 ,0,6
2021,2,4385,ELE-PLS13 ,1,6
2022,1,4385,ELE-PLS13 ,0,2
2022,2,4385,ELE-PLS13 ,1,4
2021,1,4387,CIV-PLS13 ,1,6
2021,2,4387,CIV-PLS13 ,1,5
2022,1,4387,CIV-PLS13 ,0,5
2022,2,4387,CIV-PLS13 ,1,6
2021,2,4388,ELE-PLS13 ,1,6
2022,2,4388,CIV-PLS13 ,1,6
2021,2,4389,CIV-PLS13 ,0,6
2022,1,4389,CIV-PLS13 ,0,6
2019,2,4391,CIV-PLS13 ,1,8
2020,1,4391,CIV-PLS13 ,0,5
2022,1,4394,ELE-PLS13 ,0,5
2020,1,4396,CIV-PLS13 ,0,6
2018,2,4400,CIV-PLS13 ,0,7
2019,1,4400,CIV-PLS13 ,0,6
2022,2,4401,CIV-PLS13 ,0,7
2021,1,4404,MCT-PLS13 ,0,6
2021,1,4407,CIV-PLS13 ,1,6
2021,2,4407,CIV-PLS13 ,1,5
2022,1,4407,CIV-PLS13 ,1,5
2022,2,4411,CIV-PLS13 ,0,2
2021,1,4412,IND-PLS13 ,0,4
2022,2,4416,CIV-PLS13 ,1,4
2017,2,4417,ELE-PLS13 ,0,5
2022,2,4424,CIV-PLS13 ,1,7
2021,2,4426,CIV-PLS13 ,0,6
2021,2,4428,CIV-PLS13 ,1,8
2022,2,4428,CIV-PLS13 ,0,7
2021,1,4429,MCT-PLS13 ,0,5
2021,2,4430,MCT-PLS13 ,1,4
2022,1,4430,MCT-PLS13 ,0,4
2022,2,4430,MCT-PLS13 ,0,4
2021,2,4438,CIV-PLS13 ,1,8
2022,1,4438,CIV-PLS13 ,0,8
2016,2,4439,ELE-PLS13 ,0,5
2019,2,4440,CIV-PLS13 ,0,5
2020,1,4440,CIV-PLS13 ,0,4
2021,1,4440,CIV-PLS13 ,0,6
2021,2,4440,CIV-PLS13 ,0,5
2022,2,4443,CIV-PLS13 ,0,5
2021,1,4444,CIV-PLS13 ,0,6
2021,2,4453,CIV-PLS13 ,1,7
2022,1,4453,CIV-PLS13 ,1,5
2022,2,4453,CIV-PLS13 ,1,3
2022,2,4455,MEC-PLS13 ,1,4
2019,2,4456,CIV-PLS13 ,0,6
2018,2,4459,CIV-PLS13 ,1,6
2019,2,4459,CIV-PLS13 ,0,4
2017,2,4460,MCT-PLS13 ,0,7
2016,2,4461,CIV-PLS13 ,0,6
2017,2,4461,CIV-PLS13 ,0,4
2021,2,4462,CIV-PLS13 ,1,6
2022,1,4462,CIV-PLS13 ,0,5
2022,2,4462,CIV-PLS13 ,0,5
2021,2,4470,IND-PLS13 ,0,6
2022,1,4470,IND-PLS13 ,0,6
